Title,Corresponding author,country,institute,Year,Sample Name,Pt at% in Metal Element,Pd at% in metal element,Au at% in Metal Element,Ir at% in metal element,Ru at% in metal element,Ni at% in Metal Element,Co at% in Metal Element,Fe at% in metal element,Mn at% in metal element,Zn at% in metal element,Cu at% in Metal Element,Ti at% in metal element,Cr at% in metal element,Mo at% in metal element,Ag at% in metal element,V at% in metal element,Sc at% in metal element,W at% in metal element,Os at% in metal element,Ga at% in metal element,Total Metal Mass Ratio wt%,N at%,Sn at%,S at%,O at%,Ti at%,Ta at%,Nb at%,Si at%,W at%,C wt%,Particle Diameter (nm),Particle variance,carbon substrate type,carbon particle diameter(nm),Support BET Surface Area(m2/g),special sturcture,particle,nanowire,core-shell,Wet Reduction Temperature (⊥),Wet Reduction Time (min),mircrowave(0/1),Reducing agent( chemical name in english),polyhydric alcohols,heat reduction,inorganic reducing agent,organic reducing agent,pH,Annealing Temperature (⊥),Annealing Time (h),Atomosphere h2,Atomosphere inert,Electrochemical Active Surface Area (m2/g),Catalyst Mass Activity (mA mg-1),Catalyst Specific Activity (mA cm-2),Half wave potential ㄗV vsRHEㄘ,Onset Potential ㄗV vsRHEㄘ,ADT cycles,Reduce in half wave potential  mV,Reduce in MA/ mA mg-1,Reduce in SA/mA cm-2,I/C Ratio(Ionomer/Catalyst),Active Area (cm2),Cathode Platinum Loading (mgPt cm-2),Anode Platinum Loading(mgPt cm-2),Anodic Catalyst Type x wt% Pt/C,Membrane,Membrane Thickness (米m),Hot Press Temperature (⊥),Hot Press Time (min),Hot Press Pressure (Mpa),Humidity %,GDE for 1/CCM for 0,Cell Temperature (⊥),Flowing Rate of Anode Gas (H2) (ml min-1),Flowing Rate of Cathode Gas(O2/air) (ml min-1),stoichiometry/anode,stoichiometry/cathode,stoich to flow anode,stoich to flow cathode,Backpressure (Mpa),"Current decay at 0.6V(ma,cm2)",Cathode Gas Oxygen Ratio,Maximum Power Density mW cm-2,MPD caculated,qualified,Open Circuit Voltage V,Voltage 100mA cm0,Voltage 200mA cm0,Voltage 300mA cm0,Voltage 400mA cm0,Voltage 500mA cm0,Voltage 600mA cm0,Voltage 700mA cm0,Voltage 800mA cm0,Voltage 900mA cm0,Voltage 1000mA cm0,Voltage 1100mA cm0,Voltage 1200mA cm0,Voltage 1300mA cm0,Voltage 1400mA cm0,Voltage 1500mA cm0,Voltage 1600mA cm0,Voltage 1700mA cm0,Voltage 1800mA cm0,Voltage 1900mA cm0,Voltage 2000mA cm0,Voltage 2100mA cm0,Voltage 2200mA cm0,Voltage 2300mA cm0,Voltage 2400mA cm0,Voltage 2500mA cm0,Voltage 2600mA cm0,Voltage 2700mA cm0,Voltage 2800mA cm0,Voltage 2900mA cm0,Voltage 3000mA cm0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compositiol Evaluation of Coreduced Fe?Pt Metal Acetylacetotes as PEM Fuel Cell Cathode Catalyst,Thomas W?gberg,Sweden,Ume?a University,2018,FePt(1:1),67,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,5.5,,XC-72R,30,230,none,1,0,0,140,1440,0,"N,N-dimethylformamide",0,0,0,1,7,25,0,0,1,21.1,180,0.853080569,0.865,0.975,6000,20,,,,5,0.0876,0.1,20,nafion 212,50,130,2,5.88,95,1,60,,,,,0,0,0,,1,252,252,0,,0.74,0.66,0.6,0.548,0.48,0.42,0.36,0.28,0.20657,0.14428,0.09077,0.04432,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,74,132,180,219.2,240,252,252,224,185.913,144.28,99.847,53.184,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,252
Gram-scale synthesis of highly active and durable octahedral PtNi noparticle catalysts for proton exchange membrane fuel cell,Sung Jong Yoo,Korea,Korea Advanced Institute of Science and Technology,2018,PtNi@Pt/C,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,0,0,0,0,0,0,0,0,0,78.8,8.08,,XC-72R,30,230,core-shell,0,0,1,200,60,0,none,0,1,0,0,7,25,0,0,1,33.9,1240,3.657817109,0.92,1.04,10000,29,860,2.39,,5,0.2,0.2,46.5,nafion 211,25,,,,100,0,80,,,,,0,0,0,,1,1815,1815,1,,0.85,0.83,0.815,0.8,0.79,0.775,0.765,0.755,0.75,0.745,0.735,0.725,0.72,0.713,0.705,0.7,0.696,0.685,0.678,0.675,0.665,0.66,0.654,0.646,0.64,0.635,0.63,0.625,0.615,0.605,85,166,244.5,320,395,465,535.5,604,675,745,808.5,870,936,998.2,1057.5,1120,1183.2,1233,1288.2,1350,1396.5,1452,1504.2,1550.4,1600,1651,1701,1750,1783.5,1815,1815
Gram-scale synthesis of highly active and durable octahedral PtNi noparticle catalysts for proton exchange membrane fuel cell,Sung Jong Yoo,Korea,Korea Advanced Institute of Science and Technology,2018,PtNi@Pt/C,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,0,0,0,0,0,0,0,0,0,78.8,8.08,,XC-72R,30,230,core-shell,0,0,1,200,60,0,none,0,1,0,0,7,25,0,0,1,33.9,1240,3.657817109,0.92,1.04,10000,29,860,2.39,,5,0.2,0.2,46.5,nafion 211,25,,,,100,0,80,,,,,0,0,0,,0.21,1377.5,1377.5,1,,0.845,0.825,0.8,0.79,0.775,0.765,0.755,0.745,0.735,0.725,0.715,0.7,0.697,0.685,0.675,0.66,0.65,0.64,0.625,0.615,0.6,0.59,0.58,0.56,0.545,0.525,0.51,0.49,0.475,0.455,84.5,165,240,316,387.5,459,528.5,596,661.5,725,786.5,840,906.1,959,1012.5,1056,1105,1152,1187.5,1230,1260,1298,1334,1344,1362.5,1365,1377,1372,1377.5,1365,1377.5
Highly active platinum supported on Mo-doped titanium notubes suboxide (Pt/TNTS-Mo) electrocatalyst for oxygen reduction reaction in PEMFC,Reza Alipour Moghadam Esfahani,Italy,Politecnico di Torino,2018,Pt/TNTS-Mo,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,60,30,0,0,0,0,0,3.1,,oxide,,,none,1,0,0,150,180,0,ethylene glycol,1,0,0,0,9,450,3,1,0,93.6,110.7,0.118269231,0.9,1.06,,,,,,25,0.35,0.35,20,nafion 115,127,120,1.5,1.96,100,1,90,,,,,0,0,0.1,,1,520,520,0,,0.78,0.72,0.67,0.64,0.61,0.59,0.55,0.535,0.505,0.48,0.45,0.425,0.4,0.365,0.335,0.3,0.255,0.23,0.18,0.15,0.1,0.0533,0.01239,0.01,0.01,0.01,0.01,0.01,0.01,0.01,78,144,201,256,305,354,385,428,454.5,480,495,510,520,511,502.5,480,433.5,414,342,300,210,117.26,28.497,24,25,26,27,28,29,30,520
Highly active platinum supported on Mo-doped titanium notubes suboxide (Pt/TNTS-Mo) electrocatalyst for oxygen reduction reaction in PEMFC,Reza Alipour Moghadam Esfahani,Italy,Politecnico di Torino,2018,Pt/TNTS-Mo,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,60,30,0,0,0,0,0,3.1,,oxide,,,none,1,0,0,150,180,0,ethylene glycol,1,0,0,0,9,450,3,1,0,93.6,110.7,0.118269231,0.9,1.06,,,,,,25,0.35,0.35,20,nafion 115,127,120,1.5,1.96,100,1,70,,,,,0,0,0.1,,1,440,440,0,,0.77,0.71,0.65,0.615,0.585,0.55,0.525,0.495,0.46,0.43,0.4,0.35,0.3,0.25,0.17,0.085,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,77,142,195,246,292.5,330,367.5,396,414,430,440,420,390,350,255,136,17,18,19,20,21,22,23,24,25,26,27,28,29,30,440
Highly active platinum supported on Mo-doped titanium notubes suboxide (Pt/TNTS-Mo) electrocatalyst for oxygen reduction reaction in PEMFC,Reza Alipour Moghadam Esfahani,Italy,Politecnico di Torino,2018,Pt/TNTS-Mo,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,60,30,0,0,0,0,0,3.1,,oxide,,,none,1,0,0,150,180,0,ethylene glycol,1,0,0,0,9,450,3,1,0,93.6,110.7,0.118269231,0.9,1.06,,,,,,25,0.35,0.35,20,nafion 115,127,120,1.5,1.96,100,1,50,,,,,0,0,0.1,,1,385,385,0,,0.775,0.7,0.65,0.6,0.56,0.525,0.49,0.455,0.415,0.385,0.35,0.305,0.25,0.19,0.13431,0.0861,0.04394,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,77.5,140,195,240,280,315,343,364,373.5,385,385,366,325,266,201.465,137.76,74.698,18,19,20,21,22,23,24,25,26,27,28,29,30,385
Highly active platinum supported on Mo-doped titanium notubes suboxide (Pt/TNTS-Mo) electrocatalyst for oxygen reduction reaction in PEMFC,Reza Alipour Moghadam Esfahani,Italy,Politecnico di Torino,2018,Pt/TNTS-Mo,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,60,30,0,0,0,0,0,3.1,,oxide,,,none,1,0,0,150,180,0,ethylene glycol,1,0,0,0,9,450,3,1,0,93.6,110.7,0.118269231,0.9,1.06,,,,,,25,0.35,0.35,20,nafion 115,127,120,1.5,1.96,100,1,30,,,,,0,0,0.1,,1,324,324,0,,0.77,0.695,0.635,0.59,0.54,0.49,0.455,0.405,0.36,0.315,0.26,0.2,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,77,139,190.5,236,270,294,318.5,324,324,315,286,240,130,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,324
Enhanced oxygen reduction reaction of Pt deposited Fe/N-doped bimodal porous carbon nostructure catalysts,Kyung-Won Park,Korea,Soongsil University,2018,Pt5/FeNC,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.18,0,0,0,0,0,0,0,0,92.82,2.49,,home-made nitrogen-doped carbon,,,none,1,0,0,,20,0,radiation,0,0,0,0,7,25,0,0,1,104.08,2190,2.104150653,0.84,,,,,,,5,0.105,0.5,20,nafion 211,25,120,2,4,100,0,80,,,,,0,0,0,,1,819,819,0,,0.77,0.725,0.69,0.655,0.64,0.61,0.598,0.575,0.555,0.548,0.53,0.51,0.5,0.49,0.47,0.46,0.45,0.435,0.417,0.4,0.39,0.37,0.355,0.34,0.315,0.3,0.28556,0.27216,0.25968,0.24805,77,145,207,262,320,366,418.6,460,499.5,548,583,612,650,686,705,736,765,783,792.3,800,819,814,816.5,816,787.5,780,771.012,762.048,753.072,744.15,819
Enhanced oxygen reduction reaction of Pt deposited Fe/N-doped bimodal porous carbon nostructure catalysts,Kyung-Won Park,Korea,Soongsil University,2018,Pt10/FeNC,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.18,0,0,0,0,0,0,0,0,87.82,2.77,,home-made nitrogen-doped carbon,,,none,1,0,0,,20,0,radiation,0,0,0,0,7,25,0,0,1,93.68,2140,2.284372331,0.85,,,,,,,5,0.21,0.5,20,nafion 211,25,120,2,4,100,0,80,,,,,0,0,0,,1,790,790,0,,0.78,0.74,0.7,0.675,0.65,0.64,0.615,0.6,0.575,0.55,0.54,0.525,0.5,0.495,0.47,0.45,0.44,0.42,0.4,0.395,0.37,0.35,0.34,0.315,0.3,0.28556,0.27216,0.25968,0.24805,0.23717,78,148,210,270,325,384,430.5,480,517.5,550,594,630,650,693,705,720,748,756,760,790,777,770,782,756,750,742.456,734.832,727.104,719.345,711.51,790
Ga?Doped Pt?Ni Octahedral noparticles as a Highly Active and Durable Electrocatalyst for Oxygen Reduction Reaction,Eue Cho,Korea,Korea Advanced Institute of Science and Technology,2018,Ga?PtNi/C,62.8,0,0,0,0,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,16,0,0,0,0,0,0,0,0,0,84,6,0.4,XC-72R,30,230,none,1,0,0,170,2880,0,dimethylformamide,0,0,0,1,7,25,0,0,1,49,1240,2.530612245,0.94,,30000,20,815,1.55,,5,0.15,0.15,46,nafion 211,25,,,,100,0,65,,,,,0,0,0,,0.21,954.66,954.66,0,0.92,0.75,0.72,0.685,0.665,0.64,0.62,0.6,0.58,0.55,0.53,0.51086,0.49328,0.4771,0.46214,0.44827,0.43539,0.42338,0.41216,0.40166,0.3918,0.38254,0.37382,0.36559,0.35781,0.35045,0.34347,0.33667,0.33021,0.32407,0.31822,75,144,205.5,266,320,372,420,464,495,530,561.946,591.936,620.23,646.996,672.405,696.624,719.746,741.888,763.154,783.6,803.334,822.404,840.857,858.744,876.125,893.022,909.009,924.588,939.803,954.66,954.66
Ga?Doped Pt?Ni Octahedral noparticles as a Highly Active and Durable Electrocatalyst for Oxygen Reduction Reaction,Eue Cho,Korea,Korea Advanced Institute of Science and Technology,2018,PtNi/C,63.5,0,0,0,0,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,84,6,0.4,XC-72R,30,230,none,1,0,0,160,720,0,dimethylformamide,0,0,0,1,7,25,0,0,1,49,464,0.946938776,0.915,,12000,80,414,0.822,,5,0.15,0.15,46,nafion 211,25,,,,100,0,65,,,,,0,0,0,,0.21,849.06,849.06,0,0.912,0.755,0.715,0.68,0.655,0.635,0.61,0.58,0.565,0.54,0.51619,0.49455,0.47478,0.45667,0.44,0.42462,0.41037,0.39714,0.38483,0.37333,0.36258,0.3525,0.34303,0.33412,0.32571,0.31778,0.31007,0.30277,0.29584,0.28927,0.28302,75.5,143,204,262,317.5,366,406,452,486,516.19,544.005,569.736,593.671,616,636.93,656.592,675.138,692.694,709.327,725.16,740.25,754.666,768.476,781.704,794.45,806.182,817.479,828.352,838.883,849.06,849.06
Carbon-Supported Divacancy-Anchored Platinum Single-Atom Electrocatalysts with Superhigh Pt Utilization for the Oxygen Reduction Reaction,Zhen Zhou,china,Changchun Institute of Applied Chemistry,2019,Pt1.1/BPdefect,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,98.9,2,,home-made carbon,,,none,1,0,0,200,360,0,hydrogen peroxide,0,0,1,0,7,900,1,0,1,55,217.48,0.395418182,0.85,,10000,9,,,1,1,0.027,0.02,20,nafion 212,50,130,2,,100,1,80,,,,,0,0,0.2,,1,511,511,0,0.94,0.78,0.725,0.68,0.645,0.605,0.59,0.55,0.525,0.5,0.475,0.45,0.415,0.39,0.365,0.34,0.31,0.295,0.26,0.235,0.2,0.16695,0.13741,0.11083,0.08679,0.06495,0.04501,0.02675,0.01,0.01,0.01,78,145,204,258,302.5,354,385,420,450,475,495,498,507,511,510,496,501.5,468,446.5,400,350.595,302.302,254.909,208.296,162.375,117.026,72.225,28,29,30,511
Carbon-Supported Divacancy-Anchored Platinum Single-Atom Electrocatalysts with Superhigh Pt Utilization for the Oxygen Reduction Reaction,Zhen Zhou,china,Changchun Institute of Applied Chemistry,2019,Pt1.1/BPdefect,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,98.9,2,,home-made carbon,,,none,1,0,0,200,360,0,hydrogen peroxide,0,0,1,0,7,900,1,0,1,55,217.48,0.395418182,0.85,,10000,9,,,1,1,0.027,0.02,20,nafion 212,50,130,2,,100,1,80,,,,,0,0,0.1,,1,480,480,0,,0.745,0.695,0.64,0.6,0.59,0.555,0.53,0.5,0.47,0.45,0.425,0.4,0.36,0.335,0.3,0.275,0.24,0.2,0.16238,0.12898,0.09914,0.0723,0.04805,0.02602,0.01,0.01,0.01,0.01,0.01,0.01,74.5,139,192,240,295,333,371,400,423,450,467.5,480,468,469,450,440,408,360,308.522,257.96,208.194,159.06,110.515,62.448,25,26,27,28,29,30,480
Carbon-Supported Divacancy-Anchored Platinum Single-Atom Electrocatalysts with Superhigh Pt Utilization for the Oxygen Reduction Reaction,Zhen Zhou,china,Changchun Institute of Applied Chemistry,2019,Pt1.1/BPdefect,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,98.9,2,,home-made carbon,,,none,1,0,0,200,360,0,hydrogen peroxide,0,0,1,0,7,900,1,0,1,55,217.48,0.395418182,0.85,,10000,9,,,1,1,0.027,0.02,20,nafion 212,50,130,2,,100,1,80,,,,,0,0,0.05,,1,351,351,0,,0.715,0.655,0.6,0.56,0.53,0.5,0.46,0.425,0.39,0.35,0.3,0.265,0.225,0.2,0.17619,0.15455,0.13478,0.11667,0.1,0.08462,0.07037,0.05714,0.04483,0.03333,0.02258,0.0125,0.01,0.01,0.01,0.01,71.5,131,180,224,265,300,322,340,351,350,330,318,292.5,280,264.285,247.28,229.126,210.006,190,169.24,147.777,125.708,103.109,79.992,56.45,32.5,27,28,29,30,351
Evaluation of Pt-Au/MWCNT (Multiwalled Carbon Nanotubes) electrocatalyst performance as cathode of a proton exchange membrane fuel cell,R.M. Felix-Navarro,Mexico,Instituto Tecnologico de Tijuana,2016,Pt-Au/MWCNT,54.13,0,45.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,3.26,0.47,CNTs,,120,none,1,0,0,25,180,0,NaBH4,0,0,1,0,7,25,0,0,1,24.93,225,0.902527076,,,,,,,0.35,9,0.269,0.5,20,nafion 212,50,,,,50,1,60,,,,,0,0,0.0689,,1,429,429,0,0.98,0.75,0.705,0.662,0.64,0.6,0.56,0.525,0.49,0.467,0.42,0.39,0.35,0.305,0.28,0.235,0.2,0.16,0.11,0.0633,0.02239,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,75,141,198.6,256,300,336,367.5,392,420.3,420,429,420,396.5,392,352.5,320,272,198,120.27,44.78,21,22,23,24,25,26,27,28,29,30,429
Evaluation of Pt-Au/MWCNT (Multiwalled Carbon Nanotubes) electrocatalyst performance as cathode of a proton exchange membrane fuel cell,R.M. Felix-Navarro,Mexico,Instituto Tecnologico de Tijuana,2016,Pt-Au/MWCNT,54.13,0,45.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,3.26,0.47,CNTs,,120,none,1,0,0,25,180,0,NaBH4,0,0,1,0,7,25,0,0,1,24.93,225,0.902527076,,,,,,,0.7,9,0.269,0.5,20,nafion 212,50,,,,50,1,60,,,,,0,0,0.0689,,1,616,616,0,0.98,0.82,0.75,0.72,0.69,0.655,0.63,0.6,0.575,0.55,0.54,0.515,0.495,0.465,0.44,0.405,0.38,0.35,0.315,0.29,0.27,0.225,0.2,0.15,0.1,0.0533,0.01239,0.01,0.01,0.01,0.01,82,150,216,276,327.5,378,420,460,495,540,566.5,594,604.5,616,607.5,608,595,567,551,540,472.5,440,345,240,133.25,32.214,27,28,29,30,616
Evaluation of Pt-Au/MWCNT (Multiwalled Carbon Nanotubes) electrocatalyst performance as cathode of a proton exchange membrane fuel cell,R.M. Felix-Navarro,Mexico,Instituto Tecnologico de Tijuana,2016,Pt-Au/MWCNT,54.13,0,45.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,3.26,0.47,CNTs,,120,none,1,0,0,25,180,0,NaBH4,0,0,1,0,7,25,0,0,1,24.93,225,0.902527076,,,,,,,1.88,9,0.269,0.5,20,nafion 212,50,,,,50,1,60,,,,,0,0,0.0689,,1,390.5,390.5,0,0.98,0.74,0.71,0.675,0.63,0.59,0.56,0.5,0.465,0.425,0.39,0.355,0.305,0.275,0.24,0.2,0.16,0.11,0.0633,0.02239,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,74,142,202.5,252,295,336,350,372,382.5,390,390.5,366,357.5,336,300,256,187,113.94,42.541,20,21,22,23,24,25,26,27,28,29,30,390.5
Evaluation of Pt-Au/MWCNT (Multiwalled Carbon Nanotubes) electrocatalyst performance as cathode of a proton exchange membrane fuel cell,R.M. Felix-Navarro,mexico,Instituto Tecnologico de Tijuana,2016,Pt-Au/MWCNT,54.13,0,45.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,3.26,0.47,CNTs,,120,none,1,0,0,25,180,0,NaBH4,0,0,1,0,7,25,0,0,1,24.93,225,0.902527076,,,,,,,3.05,9,0.269,0.5,20,nafion 212,50,,,,50,1,60,,,,,0,0,0.0689,,1,374,374,0,0.98,0.79,0.72,0.675,0.625,0.58,0.525,0.49,0.44,0.405,0.37,0.34,0.285,0.26,0.235,0.2,0.16,0.12,0.08238,0.04898,0.01914,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,79,144,202.5,250,290,315,343,352,364.5,370,374,342,338,329,300,256,204,148.284,93.062,38.28,21,22,23,24,25,26,27,28,29,30,374
Highly Durable Supportless Pt Hollow Spheres Designed for Enhanced Oxygen Transport in Cathode Catalyst Layers of Proton Exchange Membrane Fuel Cells,Sung-Dae Yim,Korea,Korea Institute of Energy Research,2016,PtHS,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,7,0.5,none,0,0,core-shell,0,0,1,160,180,0,ethylene glycol,1,0,0,0,10,25,0,0,1,10.8,28,0.259259259,0.894,1,2000,12,,,0.0526,10,0.55,0.22,,nafion 212,50,120,,20,100,0,80,,,,,0,0,0,,0.21,542.868,542.868,0,0.945,0.8,0.76,0.735,0.71,0.685,0.67,0.65,0.635,0.59,0.54,0.4933,0.45239,0.41625,0.3841,0.3553,0.32936,0.30588,0.28452,0.26501,0.24711,0.23063,0.21542,0.20132,0.18823,0.17604,0.16465,0.15363,0.14331,0.13362,0.12451,80,152,220.5,284,342.5,402,455,508,531,540,542.63,542.868,541.125,537.74,532.95,526.976,519.996,512.136,503.519,494.22,484.323,473.924,463.036,451.752,440.1,428.09,414.801,401.268,387.498,373.53,542.868
Tungsten坼Doped L10坼PtCo Ultrasmall Nanoparticles as a High坼Performance Fuel Cell Cathode,Qing Li,china,huazhong University of Science and Technology,2020,L1-W-PtCo/C,46.5,0,0,0,0,0,46.5,0,0,0,0,0,0,0,0,0,0,7,0,0,20,0,0,0,0,0,0,0,0,0,80,3,0.5,XC-72R,30,230,core-shell,0,0,1,100,60,0,oleylamine,0,0,0,1,7,700,6,1,0,61.4,2210,3.599348534,0.95,1.05,10000,23,386.75,,,,0.11,0.16,20,nafion 211,25,,,,100,0,80,,,,,0,0,0.15,,1,902.5,902.5,0,0.945,0.89,0.855,0.825,0.801,0.785,0.76,0.745,0.715,0.7,0.675,0.65,0.63,0.615,0.6,0.575,0.55,0.525,0.5,0.475,0.45,0.425,0.4,0.37619,0.35455,0.33478,0.31667,0.3,0.28462,0.27037,0.25714,89,171,247.5,320.4,392.5,456,521.5,572,630,675,715,756,799.5,840,862.5,880,892.5,900,902.5,900,892.5,880,865.237,850.92,836.95,823.342,810,796.936,784.073,771.42,902.5
Tungsten坼Doped L10坼PtCo Ultrasmall Nanoparticles as a High坼Performance Fuel Cell Cathode,Qing Li,china,huazhong University of Science and Technology,2020,L1-W-PtCo/C,46.5,0,0,0,0,0,46.5,0,0,0,0,0,0,0,0,0,0,7,0,0,20,0,0,0,0,0,0,0,0,0,80,3,0.5,XC-72R,30,230,core-shell,0,0,1,100,60,0,oleylamine,0,0,0,1,7,700,6,1,0,61.4,2210,3.599348534,0.95,1.05,10000,23,386.75,,,,0.11,0.16,20,nafion 211,25,,,,100,0,80,,,,,0,0,0.15,,0.21,630,630,0,0.93,0.845,0.8,0.775,0.75,0.72,0.7,0.675,0.65,0.625,0.6,0.57,0.525,0.48,0.43,0.3833,0.34239,0.30625,0.2741,0.2453,0.21936,0.19588,0.17452,0.15501,0.13711,0.12063,0.10542,0.09132,0.07823,0.06604,0.05465,84.5,160,232.5,300,360,420,472.5,520,562.5,600,627,630,624,602,574.95,547.824,520.625,493.38,466.07,438.72,411.348,383.944,356.523,329.064,301.575,274.092,246.564,219.044,191.516,163.95,630
Unconventional p每d Hybridization Interaction in PtGa Ultrathin Nanowires Boosts Oxygen Reduction Electrocatalysis,hongwen huang,china,zhejiang univiersity,2019,Pt4.13Ga/C,80.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,20,0,0,0,0,0,0,0,0,0,80,3.1,,XC-72R,30,230,nanowire,0,1,0,170,1440,0,oleylamine,0,0,0,1,7,25,0,0,0,53.4,1890,3.539325843,0.94,1.05,30000,,298.62,,0.55,4,0.12,0.15,20,nafion 211,25,,,,100,0,70,,,,,0,0,0.05,,1,885.5,885.5,0,0.94,0.87,0.815,0.785,0.76,0.745,0.715,0.7,0.69,0.67,0.65,0.625,0.61,0.59,0.57,0.545,0.525,0.505,0.49,0.465,0.44,0.42,0.4,0.385,0.36,0.34,0.31,0.29,0.27086,0.25328,0.2371,87,163,235.5,304,372.5,429,490,552,603,650,687.5,732,767,798,817.5,840,858.5,882,883.5,880,882,880,885.5,864,850,806,783,758.408,734.512,711.3,885.5
Unconventional p每d Hybridization Interaction in PtGa Ultrathin Nanowires Boosts Oxygen Reduction Electrocatalysis,hongwen huang,china,zhejiang univiersity,2019,Pt/C JM,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,3,,XC-72R,30,230,none,1,0,0,198,1.6,1,ethylene glycol,1,0,0,0,10,25,0,0,0,55,225,0.409090909,,,,,,,0.55,4,0.14,0.15,20,nafion 211,25,,,,100,0,70,,,,,0,0,0.05,,1,724.5,724.5,0,0.85,0.755,0.71,0.685,0.65,0.625,0.6,0.58,0.56,0.545,0.52,0.505,0.495,0.475,0.455,0.44,0.42,0.405,0.395,0.38,0.36,0.345,0.325,0.3,0.28,0.26,0.235,0.215,0.185,0.15656,0.13092,75.5,142,205.5,260,312.5,360,406,448,490.5,520,555.5,594,617.5,637,660,672,688.5,711,722,720,724.5,715,690,672,650,611,580.5,518,454.024,392.76,724.5
Three-dimensional catalyst electrodes based on PtPd nanodendrites for oxygen reduction reaction in PEFC applications,shangfeng du,china,University of Birmingham,2016,Pt/C,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,3.1,,XC-72R,30,230,none,1,0,0,198,1.6,1,ethylene glycol,1,0,0,0,10,25,0,0,0,55,225,0.409090909,,,,,,,0.3,16,0.4,,,nafion 212,50,125,4.9,2,100,1,70,195,360,1.3,2.4,195,360,0.2,,0.21,600,600,0,0.91,0.845,0.81,0.78,0.75,0.72,0.695,0.665,0.64,0.605,0.57,0.535,0.5,0.45,0.4033,0.36239,0.32625,0.2941,0.2653,0.23936,0.21588,0.19452,0.17501,0.15711,0.14063,0.12542,0.11132,0.09823,0.08604,0.07465,0.06364,84.5,162,234,300,360,417,465.5,512,544.5,570,588.5,600,585,564.62,543.585,522,499.97,477.54,454.784,431.76,408.492,385.022,361.353,337.512,313.55,289.432,265.221,240.912,216.485,190.92,600
