Title,Corresponding author,country,institute,Year,Sample Name,Pt at% in metal element,Pd at% in metal element,Au at% in metal element,Ir at% in metal element,Ru at% in metal element,Ni at% in metal element,Co at% in metal element,Fe at% in metal element,Mn at% in metal element,Zn at% in metal element,Cu at% in metal element,Ti at% in metal element,Cr at% in metal element,Mo at% in metal element,Ag at% in metal element,V at% in metal element,Sc at% in metal element,W at% in metal element,Os at% in metal element,Ga at% in metal element,total metal mass ratio wt%,N at%,Sn at%,S at%,O at%,Ti at%,Ta at%,Nb at%,Si at%,W at%,C wt%,Particle diameter ㄗnmㄘ,Particle variance,carbon substrate type,carbon particle diameter(nm),support BET surface area(m2/g),special sturcture,particle,nanowire,core-shell,Reduction Temperature,Reduction Time/min,mircrowave(0/1),Reducing agent( chemical name in english),polyhydric alcohols,heat reduction,inorganic reducing agent,organic reducing agent,pH,Annealing Temperature,Annealing Time/h,Atomosphere h2,Atomosphere inert,ECSA m2/g,Mass Activity mA mg-1,Specific Activity mA cm-2,Half wave potential ㄗV vsRHEㄘ,Onset Potential ㄗV vsRHEㄘ,ADT cycles,Reduce in half wave potential  mV,Reduce in MA/ mA mg-1,Reduce in SA/mA cm-2,I/C Ratio(ionomer/catalyst),Area cm2,Cathodic Loading Amount mgPt cm-2,Anodic Platinum Loading Amount mgPt cm-2,Anodic catalyst type x wt% Pt/C,Membrane,membrane thickness,Hot Press Temperature,Hot Press Time min,Hot Press Pressure Mpa,Humidity %,GDE for 1,celltemp,Flowing rate of H2 ml min-1,flowing rate of cathode gas(O2/air),stoichiometry/anode,stoichiometry/cathode,stoich to flow anode,stoich to flow cathode,Back Pressure Mpa,"Current decay at 0.6V(ma,cm2)",Cathode gas oxygen ratio,Maximum Power Density mW cm-2,MPD caculated,qualified,Open Circuit Voltage V,Voltage 100mA cm0,Voltage 200mA cm0,Voltage 300mA cm0,Voltage 400mA cm0,Voltage 500mA cm0,Voltage 600mA cm0,Voltage 700mA cm0,Voltage 800mA cm0,Voltage 900mA cm0,Voltage 1000mA cm0,Voltage 1100mA cm0,Voltage 1200mA cm0,Voltage 1300mA cm0,Voltage 1400mA cm0,Voltage 1500mA cm0,Voltage 1600mA cm0,Voltage 1700mA cm0,Voltage 1800mA cm0,Voltage 1900mA cm0,Voltage 2000mA cm0,Voltage 2100mA cm0,Voltage 2200mA cm0,Voltage 2300mA cm0,Voltage 2400mA cm0,Voltage 2500mA cm0,Voltage 2600mA cm0,Voltage 2700mA cm0,Voltage 2800mA cm0,Voltage 2900mA cm0,Voltage 3000mA cm0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pt use,,Rand,Rand num,Year for plot
Highly Durable and Active Ternary Pt每Au每Ni Electrocatalyst for Oxygen Reduction Reaction,jianguo Liu,china,Nanjing University,2018,comercial Pt/C,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,3.7,,XC-72R,30,230,none,1,0,0,198,1.6,1,ethylene glycol,1,0,0,0,10,25,0,0,0,81,225,0.277777778,0.9,1.02,10000,43,132.975,,,6.25,0.1,0.2,60,nafion 211,25,,,,100,1,85,,,,,0,0,0,,1,676.6,676.6,0,0.91,0.735,0.7,0.675,0.65,0.63,0.61,0.6,0.58,0.56,0.548,0.525,0.51,0.485,0.472,0.45,0.42,0.398,0.37,0.345,0.32119,0.29955,0.27978,0.26167,0.245,0.22962,0.21537,0.20214,0.18983,0.17833,0.16758,73.5,140,202.5,260,315,366,420,464,504,548,577.5,612,630.5,660.8,675,672,676.6,666,655.5,642.38,629.055,615.516,601.841,588,574.05,559.962,545.778,531.524,517.157,502.74,676.6,0.147797813,427,0.647637521,0.037895005,2018.037895
Compositiol Evaluation of Coreduced Fe?Pt Metal Acetylacetotes as PEM Fuel Cell Cathode Catalyst,Thomas W?gberg,Sweden,Ume?a University,2018,FePt(1:1),67,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,5.5,,XC-72R,30,230,none,1,0,0,140,1440,0,"N,N-dimethylformamide",0,0,0,1,7,25,0,0,1,21.1,180,0.853080569,0.865,0.975,6000,20,,,,5,0.0876,0.1,20,nafion 212,50,130,2,5.88,95,1,60,,,,,0,0,0,,1,252,252,0,,0.74,0.66,0.6,0.548,0.48,0.42,0.36,0.28,0.20657,0.14428,0.09077,0.04432,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,74,132,180,219.2,240,252,252,224,185.913,144.28,99.847,53.184,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,252,0.347619048,428,0.655157683,0.039928308,2018.039928
Compositiol Evaluation of Coreduced Fe?Pt Metal Acetylacetotes as PEM Fuel Cell Cathode Catalyst,Thomas W?gberg,Sweden,Ume?a University,2018,FePt(1:1),67,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,5.5,,XC-72R,30,230,none,1,0,0,140,1440,0,"N,N-dimethylformamide",0,0,0,1,7,25,0,0,1,21.1,180,0.853080569,0.865,0.975,6000,20,,,,5,0.0876,0.1,20,nafion 212,50,130,2,5.88,95,1,60,,,,,0,0,0,,1,408,408,0,,0.76,0.69,0.65,0.605,0.565,0.53,0.495,0.455,0.445,0.4,0.365,0.34,0.305,0.275,0.24656,0.22092,0.1977,0.17657,0.15725,0.13952,0.1232,0.10812,0.09415,0.08117,0.06907,0.05777,0.0472,0.03728,0.02796,0.01919,76,138,195,242,282.5,318,346.5,364,400.5,400,401.5,408,396.5,385,369.84,353.472,336.09,317.826,298.775,279.04,258.72,237.864,216.545,194.808,172.675,150.202,127.44,104.384,81.084,57.57,408,0.214705882,429,0.235017166,-0.072242319,2017.927758
Tailoring Catalyst Morphology towards High Performance for Low Pt Loaded PEMFC Cathodes,Gregor S. Harzer,Germany,Technical University of Munich,2018,Pt/KBIW,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0.5,0,0,0,0,0,0,0,0,80,2.2,0.9,TKK,,930,none,1,0,0,25,0,0,none,0,1,0,0,7,250,0.5,1,0,70,336,0.48,,,,,,,0.65,5,0.064,,20,Asahi Kasei,15,155,3,,100,1,80,,,,,0,0,0.17,,1,855,855,0,0.92,0.783,0.75,0.73,0.71,0.698,0.68,0.67,0.652,0.64,0.627,0.61,0.598,0.575,0.565,0.545,0.52,0.5,0.475,0.45,0.425,0.40119,0.37955,0.35978,0.34167,0.325,0.30962,0.29537,0.28214,0.26983,0.25833,78.3,150,219,284,349,408,469,521.6,576,627,671,717.6,747.5,791,817.5,832,850,855,855,850,842.499,835.01,827.494,820.008,812.5,805.012,797.499,789.992,782.507,774.99,855,0.074853801,430,0.784218176,0.078651873,2018.078652
Tailoring Catalyst Morphology towards High Performance for Low Pt Loaded PEMFC Cathodes,Gregor S. Harzer,Germany,Technical University of Munich,2018,Pt/KBTKK,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,0.1,0,0,0,0,0,0,0,0,80,2.4,0.7,TKK,,930,none,1,0,0,120,120,0,ethylene glycol,1,0,0,0,7,25,0,0,0,75,982,1.309333333,,,,,,,0.65,5,0.063,,20,Asahi Kasei,15,155,3,,100,1,80,,,,,0,0,0.17,,1,1145.64,1145.64,1,0.93,0.8,0.77,0.75,0.735,0.72,0.705,0.69,0.68,0.665,0.65,0.64,0.625,0.61,0.6,0.58,0.565,0.548,0.525,0.505,0.49,0.47556,0.46216,0.44968,0.43805,0.42717,0.41697,0.40739,0.39839,0.38989,0.38188,80,154,225,294,360,423,483,544,598.5,650,704,750,793,840,870,904,931.6,945,959.5,980,998.676,1016.752,1034.264,1051.32,1067.925,1084.122,1099.953,1115.492,1130.681,1145.64,1145.64,0.054991097,431,0.119699537,-0.117649013,2017.882351
Tailoring Catalyst Morphology towards High Performance for Low Pt Loaded PEMFC Cathodes,Gregor S. Harzer,Germany,Technical University of Munich,2018,Pt/KB(NHX)PO,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,0.1,0,0,0,0,0,0,0,0,80,3,0.5,TKK,,930,none,1,0,0,120,120,0,ethylene glycol,1,0,0,0,7,25,0,0,0,79,696,0.881012658,,,,,,,0.65,5,0.063,,20,Asahi Kasei,15,155,3,,100,1,80,,,,,0,0,0.17,,1,1587.42,1587.42,1,0.92,0.78,0.75,0.74,0.725,0.71,0.7,0.695,0.683,0.676,0.67,0.66,0.65,0.64,0.63,0.62,0.61,0.598,0.585,0.575,0.57,0.56511,0.56043,0.55594,0.55164,0.54751,0.54355,0.53974,0.53607,0.53254,0.52914,78,150,222,290,355,420,486.5,546.4,608.4,670,726,780,832,882,930,976,1016.6,1053,1092.5,1140,1186.731,1232.946,1278.662,1323.936,1368.775,1413.23,1457.298,1500.996,1544.366,1587.42,1587.42,0.039687039,432,0.335645853,-0.042437588,2017.957562
Tailoring Catalyst Morphology towards High Performance for Low Pt Loaded PEMFC Cathodes,Gregor S. Harzer,Germany,Technical University of Munich,2018,Pt/KBPO,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,0,0,0,0,0,0,0,0,0,80,2.9,0.7,TKK,,930,none,1,0,0,120,120,0,ethylene glycol,1,0,0,0,7,25,0,0,0,75,814,1.085333333,,,,,,,0.65,5,0.062,,20,Asahi Kasei,15,155,3,,100,1,80,,,,,0,0,0.17,,1,1497.09,1497.09,1,0.92,0.79,0.77,0.75,0.735,0.72,0.71,0.698,0.69,0.68,0.673,0.66,0.655,0.65,0.64,0.63,0.62,0.61,0.598,0.585,0.575,0.56531,0.55619,0.5476,0.53949,0.53183,0.52457,0.51769,0.51115,0.50494,0.49903,79,154,225,294,360,426,488.6,552,612,673,726,786,845,896,945,992,1037,1076.4,1111.5,1150,1187.151,1223.618,1259.48,1294.776,1329.575,1363.882,1397.763,1431.22,1464.326,1497.09,1497.09,0.041413676,433,0.439464307,-0.015232753,2017.984767
Ultralow-loading platinum-cobalt fuel cell catalysts derived from imidazolate frameworks,di-jia liu,united States,Argonne National Laboratory,2018,3% Pt3Co/ZC,75,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,6,0,0,0,0,0,0,0,0,90,5.6,,ZIF-derived,,600,none,1,0,0,190,60,0,oleylamine,0,0,0,1,7,700,0.5,1,0,55,225,0.409090909,,,,,,,0.7,5,0.043,0.35,20,nafion 211,25,120,2,10.8,100,1,80,200,200,,,0,0,0.05,,1,745.92,745.92,0,0.95,0.9,0.8,0.7759,0.7518,0.7277,0.7036,0.6795,0.6554,0.6313,0.6072,0.5831,0.559,0.5349,0.5108,0.4867,0.4626,0.4385,0.4144,0.3903,0.3662,0.3421,0.318,0.2939,0.2698,0.2457,0.2216,0.1975,0.1734,0.1493,0.125,90,160,232.77,300.72,363.85,422.16,475.65,524.32,568.17,607.2,641.41,670.8,695.37,715.12,730.05,740.16,745.45,745.92,741.57,732.4,718.41,699.6,675.97,647.52,614.25,576.16,533.25,485.52,432.97,375,745.92,0.057646933,434,0.896361552,0.126108869,2018.126109
Ultralow-loading platinum-cobalt fuel cell catalysts derived from imidazolate frameworks,di-jia liu,united States,Argonne National Laboratory,2018,LP@PF-2,74,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,8.9,0,0,0,0,0,0,0,0,81.2,5.7,,ZIF-derived,,807,none,1,0,0,190,50,0,oleylamine,0,0,0,1,7,700,0.5,1,0,116,12360,10.65517241,0.94,1.07,,,,,0.7,5,0.035,0.35,20,nafion 211,25,120,2,10.8,100,1,80,200,200,,,0,0,0.05,,1,1425,1425,1,0.95,0.9,0.85,0.825,0.805,0.798,0.775,0.76,0.75,0.735,0.72,0.70775,0.6955,0.68325,0.671,0.65875,0.6465,0.63425,0.622,0.60975,0.5975,0.58525,0.573,0.56075,0.5485,0.53625,0.524,0.51175,0.4995,0.48725,0.475,90,170,247.5,322,399,465,532,600,661.5,720,778.525,834.6,888.225,939.4,988.125,1034.4,1078.225,1119.6,1158.525,1195,1229.025,1260.6,1289.725,1316.4,1340.625,1362.4,1381.725,1398.6,1413.025,1425,1425,0.024561404,435,0.314790108,-0.048231778,2017.951768
Ultralow-loading platinum-cobalt fuel cell catalysts derived from imidazolate frameworks,di-jia liu,united States,Argonne National Laboratory,2018,LP@PF-1,44,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,6.38,0,0,0,0,0,0,0,0,82.72,5.6,,ZIF-derived,,343,none,1,0,0,190,50,0,oleylamine,0,0,0,1,7,700,0.5,1,0,110,8640,7.854545455,0.93,1.05,,,,,0.7,5,0.033,0.35,20,nafion 211,25,120,2,10.8,100,1,80,200,200,,,0,0,0.05,,1,1044,1044,1,0.965,0.9,0.86,0.81,0.799,0.78,0.75,0.74,0.72193,0.70386,0.68579,0.66772,0.64965,0.63158,0.61351,0.59544,0.57737,0.5593,0.54123,0.52316,0.505,0.4875,0.47,0.4525,0.435,0.4175,0.4,0.37875,0.3575,0.33625,0.315,90,172,243,319.6,390,450,518,577.544,633.474,685.79,734.492,779.58,821.054,858.914,893.16,923.792,950.81,974.214,994.004,1010,1023.75,1034,1040.75,1044,1043.75,1040,1022.625,1001,975.125,945,1044,0.031609195,436,0.239107398,-0.070917676,2017.929082
Fabrication of microporous layer 每 free hierarchical gas diffusion electrode as a low Pt-loading PEMFC cathode by direct growth of helical carbon nanofibers,Robin Sandstr“om,Sweden,Ume?a University,2018,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,65,4.8,,home-made carbon,,,none,1,0,0,25,0,0,none,0,1,0,0,7,550,1,1,0,11.1,217,1.954954955,,,,,,,0.5,5,0.01,0.01,35,nafion 212,50,130,2,6,95,1,60,,,,,0,0,,,1,259,259,0,0.95,0.62,0.56,0.52,0.49,0.46,0.42,0.37,0.31,0.25431,0.2061,0.16394,0.12677,0.09375,0.06423,0.03766,0.01364,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,62,112,156,196,230,252,259,248,228.879,206.1,180.334,152.124,121.875,89.922,56.49,21.824,17,18,19,20,21,22,23,24,25,26,27,28,29,30,259,0.038610039,437,0.52717855,0.006817931,2018.006818
Superior durability and stability of Pt electrocatalyst on N-doped graphene-TiO2 hybrid material for oxygen reduction reaction and polymer electrolyte membrane fuel cells,yongsug tak,korea,inha University,2019,Pt/NG-TiON,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,55.46,27.73,0,0,0,0,0.067,2.02,0.127,graphene/oxide hybrid,,600,none,1,0,0,25,,0,formic acid,0,0,1,0,11,300,2,0,1,20.3,305.18,1.503349754,,1,20000,40,225,,,5,0.76,0.4,,nafion 212,50,,,,100,0,80,,,,,0,0,0.1,,1,1240.17,1240.17,1,1.05,0.875,0.84,0.81,0.798,0.775,0.755,0.73,0.72,0.705,0.69,0.675,0.66,0.645,0.625,0.61,0.6,0.58,0.565,0.55,0.535,0.52,0.505,0.49056,0.47716,0.46468,0.45305,0.44217,0.43197,0.42239,0.41339,87.5,168,243,319.2,387.5,453,511,576,634.5,690,742.5,792,838.5,875,915,960,986,1017,1045,1070,1092,1111,1128.288,1145.184,1161.7,1177.93,1193.859,1209.516,1224.931,1240.17,1240.17,0.61281921,438,0.64213572,0.036417336,2019.036417
Pt-Au nanoparticles on graphene for oxygen reduction reaction: Stability and performance on proton exchange membrane fuel cell,R.M. Felix-Navarro,Mexico,"Centro de Graduados e Investigacion en Qu赤mica, Blvd. Alberto Limon Padilla S",2019,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,2.86,,graphene,,600,none,1,0,0,25,200,0,NaBH4,0,0,1,0,11.5,25,0,0,0,0.25,225,90,0.83,1.07,,,,,1.4,9,0.5,0.5,20,nafion 212,50,130,,16.67,100,1,60,,,,,0,0,0.0689,,1,369,369,0,0.99,0.78,0.7,0.66,0.62,0.58,0.53,0.48,0.45,0.41,0.34,0.3,0.24,0.18,0.12,0.06431,0.0161,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,78,140,198,248,290,318,336,360,369,340,330,288,234,168,96.465,25.76,17,18,19,20,21,22,23,24,25,26,27,28,29,30,369,1.35501355,439,0.53050445,0.007653798,2019.007654
Superior durability and stability of Pt electrocatalyst on N-doped graphene-TiO2 hybrid material for oxygen reduction reaction and polymer electrolyte membrane fuel cells,yongsug tak,korea,inha University,2019,Pt/C 40wt%,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,60,3.9,,XC-72R,30,230,none,1,0,0,198,1.6,1,ethylene glycol,1,0,0,0,10,25,0,0,0,61.7,217,0.351701783,,0.95,20000,3,38.6,,,5,0.5,0.4,,nafion 212,50,,,,100,0,80,,,,,0,0,0.1,,1,1011.51,1011.51,1,0.99,0.81,0.775,0.75,0.72,0.7,0.68,0.66,0.645,0.63,0.615,0.605,0.59,0.575,0.56,0.55,0.54,0.52,0.51,0.5,0.48,0.465,0.45,0.43,0.415,0.4,0.38556,0.37216,0.35968,0.34805,0.33717,81,155,225,288,350,408,462,516,567,615,665.5,708,747.5,784,825,864,884,918,950,960,976.5,990,989,996,1000,1002.456,1004.832,1007.104,1009.345,1011.51,1011.51,0.494310486,440,0.469682338,-0.007606841,2018.992393
Graphene nanoplatelets-carbon black hybrids as an efficient catalyst support for Pt nanoparticles for polymer electrolyte membrane fuel cells,ayse Bayrak?eken Yurtcan,turkey,Atat邦rk University,2019,H50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,0,0,0,0,0,0,0,0,83.7,1.85,,XC-72R/R-GO hybrid,,397,none,1,0,0,25,0,0,none,0,1,0,0,7,400,4,0,1,45.58,225,0.49363756,,,,,,,0.4285,4.41,0.4,,,nafion 212,50,130,3,2.75,100,1,70,,,,,0,0,0,,1,315,315,0,0.95,0.75,0.69,0.64,0.59,0.545,0.5,0.45,0.385,0.33,0.275,0.22,0.165,0.115,0.0683,0.02739,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,75,138,192,236,272.5,300,315,308,297,275,242,198,149.5,95.62,41.085,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,315,1.26984127,441,0.34125669,-0.040903581,2018.959096
Graphene nanoplatelets-carbon black hybrids as an efficient catalyst support for Pt nanoparticles for polymer electrolyte membrane fuel cells,ayse Bayrak?eken Yurtcan,turkey,Atat邦rk University,2019,H80,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,0,0,0,0,0,0,0,0,0,78.8,1.84,,XC-72R/R-GO hybrid,,505,none,1,0,0,25,0,0,none,0,1,0,0,7,400,4,0,1,52.24,225,0.430704441,,,,,,,0.4285,4.41,0.4,,,nafion 212,50,130,3,2.75,100,1,70,,,,,0,0,0,,1,340,340,0,0.95,0.76,0.71,0.67,0.61,0.56,0.51,0.475,0.42,0.375,0.34,0.3,0.265,0.21,0.175,0.14,0.10695,0.07741,0.05083,0.02679,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,76,142,201,244,280,306,332.5,336,337.5,340,330,318,273,245,210,171.12,131.597,91.494,50.901,20,21,22,23,24,25,26,27,28,29,30,340,1.176470588,442,0.834845936,0.097349342,2019.097349
Graphene nanoplatelets-carbon black hybrids as an efficient catalyst support for Pt nanoparticles for polymer electrolyte membrane fuel cells,ayse Bayrak?eken Yurtcan,turkey,Atat邦rk University,2019,H70,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,80.8,2.04,,XC-72R/R-GO hybrid,,485,none,1,0,0,25,0,0,none,0,1,0,0,7,400,4,0,1,44.73,225,0.503018109,,,,,,,0.4285,4.41,0.4,,,nafion 212,50,130,3,2.75,100,1,70,,,,,0,0,0,,1,360,360,0,0.95,0.765,0.715,0.66,0.61,0.575,0.525,0.49,0.445,0.4,0.355,0.31,0.26,0.21,0.16,0.12,0.08238,0.04898,0.01914,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,76.5,143,198,244,287.5,315,343,356,360,355,341,312,273,224,180,131.808,83.266,34.452,19,20,21,22,23,24,25,26,27,28,29,30,360,1.111111111,443,0.83149935,0.096010713,2019.096011
Graphene nanoplatelets-carbon black hybrids as an efficient catalyst support for Pt nanoparticles for polymer electrolyte membrane fuel cells,ayse Bayrak?eken Yurtcan,turkey,Atat邦rk University,2019,H90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,77.5,2.05,,XC-72R/R-GO hybrid,,650,none,1,0,0,25,0,0,none,0,1,0,0,7,400,4,0,1,45.75,225,0.491803279,,,,,,,0.4285,4.41,0.4,,,nafion 212,50,130,3,2.75,100,1,70,,,,,0,0,0,,1,380,380,0,0.95,0.76,0.71,0.66,0.61,0.57,0.53,0.5,0.45,0.415,0.38,0.345,0.305,0.265,0.22,0.18,0.145,0.11195,0.08241,0.05583,0.03179,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,76,142,198,244,285,318,350,360,373.5,380,379.5,366,344.5,308,270,232,190.315,148.338,106.077,63.58,21,22,23,24,25,26,27,28,29,30,380,1.052631579,444,0.32647188,-0.044967644,2018.955032
Graphene nanoplatelets-carbon black hybrids as an efficient catalyst support for Pt nanoparticles for polymer electrolyte membrane fuel cells,ayse Bayrak?eken Yurtcan,turkey,Atat邦rk University,2019,H100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,0,0,0,0,0,0,0,0,0,77.2,1.7,,XC-72R/R-GO hybrid,,759,none,1,0,0,25,0,0,none,0,1,0,0,7,400,4,0,1,49.66,225,0.45308095,,,,,,,0.4285,4.41,0.4,,,nafion 212,50,130,3,2.75,100,1,70,,,,,0,0,0,,1,418.5,418.5,0,0.95,0.76,0.71,0.67,0.625,0.59,0.56,0.53,0.5,0.465,0.415,0.375,0.33,0.265,0.19,0.12098,0.06215,0.0114,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,76,142,201,250,295,336,371,400,418.5,415,412.5,396,344.5,266,181.47,99.44,19.38,18,19,20,21,22,23,24,25,26,27,28,29,30,418.5,0.955794504,445,0.273997735,-0.060076657,2018.939923
Graphene nanoplatelets-carbon black hybrids as an efficient catalyst support for Pt nanoparticles for polymer electrolyte membrane fuel cells,ayse Bayrak?eken Yurtcan,turkey,Atat邦rk University,2019,H0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,94,2.36,,XC-72R/R-GO hybrid,,208,none,1,0,0,25,0,0,none,0,1,0,0,7,400,4,0,1,65.72,225,0.342361534,,,,,,,0.4285,4.41,0.4,,,nafion 212,50,130,3,2.75,100,1,70,,,,,0,0,0,,1,440,440,0,0.95,0.76,0.71,0.675,0.63,0.6,0.57,0.53,0.5,0.47,0.43,0.4,0.36,0.325,0.3,0.25,0.21,0.175,0.14,0.10695,0.07741,0.05083,0.02679,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,76,142,202.5,252,300,342,371,400,423,430,440,432,422.5,420,375,336,297.5,252,203.205,154.82,106.743,58.938,23,24,25,26,27,28,29,30,440,0.909090909,446,0.799007369,0.083808091,2019.083808
Graphene nanoplatelets-carbon black hybrids as an efficient catalyst support for Pt nanoparticles for polymer electrolyte membrane fuel cells,ayse Bayrak?eken Yurtcan,turkey,Atat邦rk University,2019,H60,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,0,0,0,0,0,0,0,0,0,81.8,2.1,,XC-72R/R-GO hybrid,,485,none,1,0,0,25,0,0,none,0,1,0,0,7,400,4,0,1,48.13,225,0.467483898,,,,,,,0.4285,4.41,0.4,,,nafion 212,50,130,3,2.75,100,1,70,,,,,0,0,0,,1,481,481,0,0.95,0.775,0.725,0.69,0.65,0.61,0.575,0.54,0.505,0.475,0.44,0.42,0.4,0.37,0.34,0.31,0.275,0.24,0.205,0.175,0.14656,0.12092,0.0977,0.07657,0.05725,0.03952,0.0232,0.01,0.01,0.01,0.01,77.5,145,207,260,305,345,378,404,427.5,440,462,480,481,476,465,440,408,369,332.5,293.12,253.932,214.94,176.111,137.4,98.8,60.32,27,28,29,30,481,0.831600832,447,0.298627002,-0.05283535,2018.947165
Tailored Hollow Core/Mesoporous Shell Carbon Nanofibers as Highly Efficient and Durable Cathode Catalyst Supports for Polymer Electrolyte Fuel Cells,Biji Pullithadathil,india,PSG Institute of Advanced Studies,2019,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.51,0,0,0,0,0,0,0,0,0,80.49,3.1,,XC-72R,30,230,none,1,0,0,120,240,0,ethylene glycol,1,0,0,0,10,25,0,0,0,48.9,225,0.460122699,0.831,0.935,10000,77,,,,25,0.3,0.1,19.51,nafion 117,175,130,10,10,40,1,40,,,,,0,0,0.3,,1,215,215,0,0.939,0.65,0.58,0.53,0.48,0.43,0.35,0.27657,0.21428,0.16077,0.11432,0.07361,0.03763,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,65,116,159,192,215,210,193.599,171.424,144.693,114.32,80.971,45.156,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,215,1.395348837,448,0.85245139,0.104700511,2019.104701
Tailored Hollow Core/Mesoporous Shell Carbon Nanofibers as Highly Efficient and Durable Cathode Catalyst Supports for Polymer Electrolyte Fuel Cells,Biji Pullithadathil,india,PSG Institute of Advanced Studies,2019,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.93,0,0,0,0,0,0,0,0,0,81.07,3.1,,CNTs,,150,none,1,0,0,120,240,0,ethylene glycol,1,0,0,0,10,25,0,0,0,62.1,225,0.362318841,0.878,0.974,10000,35,,,,25,0.3,0.1,18.93,nafion 117,175,130,10,10,40,1,40,,,,,0,0,0.3,,1,301,301,0,0.979,0.74,0.67,0.62,0.58,0.53,0.5,0.43,0.36,0.26,0.16909,0.09333,0.02923,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,74,134,186,232,265,300,301,288,234,169.09,102.663,35.076,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,301,0.996677741,449,0.96673798,0.183487616,2019.183488
