Title,Corresponding author,country,institute,Year,Sample Name,Pt at% in metal element,Pd at% in metal element,Au at% in metal element,Ir at% in metal element,Ru at% in metal element,Ni at% in metal element,Co at% in metal element,Fe at% in metal element,Mn at% in metal element,Zn at% in metal element,Cu at% in metal element,Ti at% in metal element,Cr at% in metal element,Mo at% in metal element,Ag at% in metal element,V at% in metal element,Sc at% in metal element,W at% in metal element,Os at% in metal element,Ga at% in metal element,total metal mass ratio wt%,N at%,Sn at%,S at%,O at%,Ti at%,Ta at%,Nb at%,Si at%,W at%,C wt%,Particle diameter ㄗnmㄘ,Particle variance,carbon substrate type,carbon particle diameter(nm),support BET surface area(m2/g),special sturcture,particle,nanowire,core-shell,Reduction Temperature,Reduction Time/min,mircrowave(0/1),Reducing agent( chemical name in english),polyhydric alcohols,heat reduction,inorganic reducing agent,organic reducing agent,pH,Annealing Temperature,Annealing Time/h,Atomosphere h2,Atomosphere inert,ECSA m2/g,Mass Activity mA mg-1,Specific Activity mA cm-2,Half wave potential ㄗV vsRHEㄘ,Onset Potential ㄗV vsRHEㄘ,ADT cycles,Reduce in half wave potential  mV,Reduce in MA/ mA mg-1,Reduce in SA/mA cm-2,I/C Ratio(ionomer/catalyst),Area cm2,Cathodic Loading Amount mgPt cm-2,Anodic Platinum Loading Amount mgPt cm-2,Anodic catalyst type x wt% Pt/C,Membrane,membrane thickness,Hot Press Temperature,Hot Press Time min,Hot Press Pressure Mpa,Humidity %,GDE for 1,celltemp,Flowing rate of H2 ml min-1,flowing rate of cathode gas(O2/air),stoichiometry/anode,stoichiometry/cathode,stoich to flow anode,stoich to flow cathode,Back Pressure Mpa,"Current decay at 0.6V(ma,cm2)",Cathode gas oxygen ratio,Maximum Power Density mW cm-2,MPD caculated,qualified,Open Circuit Voltage V,Voltage 100mA cm0,Voltage 200mA cm0,Voltage 300mA cm0,Voltage 400mA cm0,Voltage 500mA cm0,Voltage 600mA cm0,Voltage 700mA cm0,Voltage 800mA cm0,Voltage 900mA cm0,Voltage 1000mA cm0,Voltage 1100mA cm0,Voltage 1200mA cm0,Voltage 1300mA cm0,Voltage 1400mA cm0,Voltage 1500mA cm0,Voltage 1600mA cm0,Voltage 1700mA cm0,Voltage 1800mA cm0,Voltage 1900mA cm0,Voltage 2000mA cm0,Voltage 2100mA cm0,Voltage 2200mA cm0,Voltage 2300mA cm0,Voltage 2400mA cm0,Voltage 2500mA cm0,Voltage 2600mA cm0,Voltage 2700mA cm0,Voltage 2800mA cm0,Voltage 2900mA cm0,Voltage 3000mA cm0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pt use,,Rand,Rand num,Year for plot
A highly durable carbon-nanofiber-supported Pt每C core每shell cathode catalyst for ultra-low Pt loading proton exchange membrane fuel cells:facile carbon encapsulation,Oh Joong Kwon,korea,Incheon National University,2019,Pt@CS/CNF900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1,3.05,0,0,0,0,0,0,0,0,49,4,0.8,nitrogen-doped carbon nanofiber,,,core-shell,0,0,1,25,0,0,none,0,1,0,0,7,900,1,0,1,99.6,75,0.075301205,0.889,1,10000,-4,,,,5,0.1,0.025,20,nafion 212,50,,,,100,0,80,150,800,,,0,0,0,,0.21,617.5,617.5,0,0.94,0.8,0.755,0.725,0.7,0.675,0.65,0.625,0.6,0.59,0.56,0.535,0.505,0.475,0.435,0.39,0.32,0.235,0.15718,0.09147,0.03525,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,80,151,217.5,280,337.5,390,437.5,480,531,560,588.5,606,617.5,609,585,512,399.5,282.924,173.793,70.5,21,22,23,24,25,26,27,28,29,30,617.5,0.16194332,289,0.120663736,-0.117167523,2018.882832
Ionomer distribution control in porous carbon-supported catalyst layers for high-power and low Pt-loaded proton exchange membrane fuel cells,Peter Strasser,germany,Technical University Berlin,2019,Pt/KB,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0,84.8,2.1,,EC300,40,839,none,1,0,0,120,120,0,ethylene glycol,1,0,0,0,7,25,0,0,0,87,235,0.270114943,0.89,1,,,,,0.67,43.56,0.1,0.15,19.7,Gore membrane,10,155,3,2.4,50,1,80,225,300,1.5,2,225,300,0.23,,0.21,1386,1386,1,0.945,0.83,0.802,0.786,0.77,0.755,0.745,0.735,0.725,0.715,0.705,0.7,0.695,0.6866,0.6783,0.67,0.66,0.653,0.645,0.63,0.615,0.606,0.598,0.578,0.559,0.54,0.52179,0.50505,0.48959,0.47528,0.462,83,160.4,235.8,308,377.5,447,514.5,580,643.5,705,770,834,892.58,949.62,1005,1056,1110.1,1161,1197,1230,1272.6,1315.6,1329.4,1341.6,1350,1356.654,1363.635,1370.852,1378.312,1386,1386,0.072150072,290,0.684417629,0.048008811,2019.048009
Ionomer distribution control in porous carbon-supported catalyst layers for high-power and low Pt-loaded proton exchange membrane fuel cells,Peter Strasser,germany,Technical University Berlin,2019,Pt/KB,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0,84.8,2.1,,EC300,40,839,none,1,0,0,120,120,0,ethylene glycol,1,0,0,0,7,25,0,0,0,87,235,0.270114943,0.89,1,,,,,0.67,1.4,0.1,0.15,19.7,Gore membrane,10,155,3,2.4,100,1,80,,,,,0,0,0.23,,0.21,1469.88,1469.88,1,0.95,0.802,0.78,0.76,0.742,0.722,0.708,0.708,0.68,0.673,0.665,0.655,0.645,0.635,0.625,0.615,0.608,0.601,0.595,0.585,0.575,0.563,0.551,0.542,0.533,0.525,0.51722,0.50986,0.50288,0.49625,0.48996,80.2,156,228,296.8,361,424.8,495.6,544,605.7,665,720.5,774,825.5,875,922.5,972.8,1021.7,1071,1111.5,1150,1182.3,1212.2,1246.6,1279.2,1312.5,1344.772,1376.622,1408.064,1439.125,1469.88,1469.88,0.068032765,291,0.550167475,0.012608448,2019.012608
Carbon-supported ultrafine Pt nanoparticles modified with trace amounts of cobalt as enhanced oxygen reduction reaction catalysts for proton exchange membrane fuel cells,Zhigang Shao,china,Dalian Institute of Chemical PhysicsㄛChinese Academy of Sciences,2019,Pt36Co/C,97,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15.731,0,0,0,0,0,0,0,0,0,84.269,1.65,,XC-72R,30,230,none,1,0,0,60,30,0,NaBH4,0,0,1,0,7,25,0,0,0,90.6,233,0.258,0.884,1,1500,14,84,,,4,0.073,0.3,,nafion 211,25,140,2,0.2,100,0,65,,,,,,,0.15,,0.21,750,756,1,0.95,0.84,0.8,0.77,0.76,0.745,0.73,0.71,0.685,0.67,0.65,0.625,0.6,0.57,0.54,0.495,0.43,0.33,0.23909,0.16333,0.09923,0.04429,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097333333,292,0.67500378,0.045377269,2019.045377
"Preparation of a Graphitized-Carbon-Supported PtNi Octahedral
Catalyst and Application in a Proton-Exchange Membrane Fuel Cell",Bing Li,China,Tongji University,2020,PtNi/GC-2200,48.39904737,0,0,0,0,51.60095263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,49,6.36,,home-made carbon,,273,none,1,0,0,25,,0,Dimethylformamide,0,0,0,1,7,25,0,0,0,35.6,439,1.233146067,0.91,1.1,,,,,0.56,25,0.4,0.2,40,nafion 212,50,,,,80,0,80,255,450,1.7,3,255,450,0.12,,0.21,790,790,1,0.94,0.88,0.85,0.82,0.79,0.76,0.73,0.7,0.67,0.66,0.635,0.618181818,0.608333333,0.576923077,0.560714286,0.526666667,0.48125,0.444117647,0.411111111,0.352631579,0.305,0.26044,0.22129,0.18662,0.15569,0.12794,0.1029,0.08019,0.0595,0.04057,0.02318,88,170,246,316,380,438,490,536,594,635,680,730,750,785,790,770,755,740,670,610,546.924,486.838,429.226,373.656,319.85,267.54,216.513,166.6,117.653,69.54,790,0.506329114,293,0.980346376,0.206095589,2020.206096
"Preparation of a Graphitized-Carbon-Supported PtNi Octahedral
Catalyst and Application in a Proton-Exchange Membrane Fuel Cell",Bing Li,China,Tongji University,2020,PtNi/GC-1900,48.39904737,0,0,0,0,51.60095263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,49,5.86,,home-made carbon,,314,none,1,0,0,25,,0,Dimethylformamide,0,0,0,1,7,25,0,0,0,38.7,451,1.165374677,0.91,1.1,,,,,0.56,25,0.4,0.2,40,nafion 212,50,,,,80,0,80,255,450,1.7,3,255,450,0.12,,0.21,800,800,1,0.94,0.88,0.85,0.82,0.79,0.76,0.73,0.7,0.67,0.66,0.64,0.627272727,0.616666667,0.584615385,0.564285714,0.533333333,0.490625,0.452941176,0.422222222,0.357894737,0.32,0.2843,0.25252,0.22404,0.19837,0.17512,0.15396,0.13462,0.11687,0.10054,0.08544,88,170,246,316,380,438,490,536,594,640,690,740,760,790,800,785,770,760,680,640,597.03,555.544,515.292,476.088,437.8,400.296,363.474,327.236,291.566,256.32,800,0.5,294,0.873956427,0.114529459,2020.114529
"Preparation of a Graphitized-Carbon-Supported PtNi Octahedral
Catalyst and Application in a Proton-Exchange Membrane Fuel Cell",Bing Li,China,Tongji University,2020,PtNi/GC-1600,48.39904737,0,0,0,0,51.60095263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,49,5.37,,home-made carbon,,564,none,1,0,0,25,,0,Dimethylformamide,0,0,0,1,7,25,0,0,0,40.8,466,1.142156863,0.91,1.1,,,,,0.56,25,0.4,0.2,40,nafion 212,50,,,,80,0,80,255,450,1.7,3,255,450,0.12,,0.21,810,810,1,0.92,0.88,0.85,0.82,0.79,0.76,0.73,0.7,0.67,0.66,0.65,0.636363636,0.625,0.592307692,0.571428571,0.54,0.5,0.464705882,0.433333333,0.368421053,0.325,0.28426,0.24827,0.21624,0.18755,0.1617,0.13829,0.117,0.09754,0.07969,0.06326,88,170,246,316,380,438,490,536,594,650,700,750,770,800,810,800,790,780,700,650,596.946,546.194,497.352,450.12,404.25,359.554,315.9,273.112,231.101,189.78,810,0.49382716,295,0.650199689,0.038585964,2020.038586
Efficient synthesis of Pt每Co nanowires as cathode catalysts for proton exchange membrane fuel cells,Shuting Yang,china,Henan Normal University,2020,PtCo NW/C,64.75,0,0,0,0,0,35.25,0,0,0,0,0,0,0,0,0,0,0,0,0,35.12,0,0,0,0,0,0,0,0,0,64.88,2,,XC-72R,30,230,nanowire,0,1,0,180,300,0,oleylamine,0,0,0,1,7,25,0,0,0,44.6,291.4,0.653363229,0.905,1.1,10000,10,18.5,0.088,0.33,25,0.4,0.2,20,Gore membrane,15,,,,50,0,80,255,450,1.7,3,255,450,0.12,,0.21,960,960,1,0.95,0.83,0.8,0.78,0.765,0.75,0.735,0.72,0.705,0.69,0.68,0.66,0.64,0.625,0.605,0.59,0.57,0.545,0.525,0.5,0.48,0.45,0.425,0.395,0.37,0.34,0.32,0.3,0.28,0.27,0.25,83,160,234,306,375,441,504,564,621,680,726,768,812.5,847,885,912,926.5,945,950,960,945,935,908.5,888,850,832,810,784,783,750,960,0.416666667,296,0.157382776,-0.100527271,2019.899473
"High durability of Pt-Ni-Ir/C ternary catalyst of PEMFC by stepwise
reduction synthesis",Rui Lin,China,Tongji University,2020,pt1ni1ir1/c,18.8,0,0,19.1,0,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,70,2.6,,XC-72R,30,230,none,1,0,0,,,0,formaldehyde,0,0,0,1,9.3,25,0,0,0,88,396,0.45,0.91,1,5000,0.9,350,0.3,0.01,25,0.35,0.15,20,nafion 212,50,,,,75,0,80,225,420,1.5,2.8,225,420,0.3,410,0.21,330,330,0,0.85,0.8,0.75,0.7,0.65,0.56,0.525,0.471428571,0.4125,0.333333333,0.26064,0.19892,0.14587,0.09979,0.05938,0.02366,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,80,150,210,260,280,315,330,330,300,260.64,218.812,175.044,129.727,83.132,35.49,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,330,1.060606061,297,0.689614885,0.049475903,2020.049476
High durability of Pt-Ni-Ir/C ternary catalyst of PEMFC by stepwise reduction synthesis,Rui Lin,china,Tongji University,2020,Pt/C JM,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,70,2.6,,XC-72R,30,230,none,1,0,0,80,,0,formaldehyde,0,0,0,1,9.3,25,0,0,0,55,190,0.345454545,0.89,1,5000,,50,0.09,,25,0.35,0.15,20,nafion 212,50,,,,75,0,80,225,420,1.5,2.8,225,420,0.3,,0.21,332.5,332.5,0,0.85,0.76,0.72,0.675,0.625,0.58,0.54,0.475,0.415,0.33,0.25218,0.18647,0.13025,0.0816,0.0391,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,76,144,202.5,250,290,324,332.5,332,297,252.18,205.117,156.3,106.08,54.74,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,332.5,1.052631579,298,0.209588879,-0.080784857,2019.919215
"High durability of Pt-Ni-Ir/C ternary catalyst of PEMFC by stepwise
reduction synthesis",Rui Lin,China,Tongji University,2020,pt1ni1/c,23.2,0,0,0,0,76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,70,2.5,,XC-72R,30,230,none,1,0,0,,,0,formaldehyde,0,0,0,1,9.3,25,0,0,0,64,239,0.3734375,0.89,1,5000,0.88,157,0.28,0.01,25,0.35,0.15,20,nafion 212,50,,,,75,0,80,225,420,1.5,2.8,225,420,0.3,250,0.21,360,360,0,0.87,0.81,0.75,0.705,0.6625,0.6,0.566666667,0.514285714,0.45,0.277777778,0.12553,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,81,150,211.5,265,300,340,360,360,250,125.53,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,360,0.972222222,299,0.192864442,-0.086738904,2019.913261
High durability of Pt-Ni-Ir/C ternary catalyst of PEMFC by stepwise reduction synthesis,Rui Lin,china,Tongji University,2020,Pt2Ni2/C,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,70,2.6,,XC-72R,30,230,none,1,0,0,80,,0,formaldehyde,0,0,0,1,9.3,25,0,0,0,62.5,230,0.368,0.89,1,5000,,135,0.216,,25,0.35,0.15,20,nafion 212,50,,,,75,0,80,225,420,1.5,2.8,225,420,0.3,,0.21,364,364,0,0.875,0.8,0.75,0.7,0.65,0.6,0.57,0.52,0.45,0.32,0.20331,0.10828,0.0294,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,80,150,210,260,300,342,364,360,288,203.31,119.108,35.28,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,364,0.961538462,300,0.248841633,-0.067813947,2019.932186
High durability of Pt-Ni-Ir/C ternary catalyst of PEMFC by stepwise reduction synthesis,Rui Lin,china,Tongji University,2020,Pt2Ni2Ir1/C,40,0,0,20,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,70,2.6,,XC-72R,30,230,none,1,0,0,80,,0,formaldehyde,0,0,0,1,9.3,25,0,0,0,82.5,400,0.484848485,0.92,1,5000,,50,0.06,,25,0.35,0.15,20,nafion 212,50,,,,75,0,80,225,420,1.5,2.8,225,420,0.3,,0.21,400,400,0,0.85,0.76,0.725,0.7,0.65,0.625,0.585,0.55,0.5,0.44,0.35,0.2678,0.19871,0.13982,0.08903,0.04478,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,76,145,210,260,312.5,351,385,400,396,350,294.58,238.452,181.766,124.642,67.17,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,400,0.875,301,0.145081678,-0.105776333,2019.894224
"N-doping induced tensile-strained Pt nanoparticles ensuring an
excellent durability of the oxygen reduction reaction",Hui Yang,China,Shanghai Advanced Research Institute,2020,N-doped Pt NPs/C,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.6,0,0,0,0,0,0,0,0,39.7,3,,XC-72R,30,230,none,1,0,0,,,0,urea,0,0,0,0,7,110,2,1,0,68.7,101,0.147016012,0.927,1,10000,0.914,97,,0.25,6.25,0.3,0.1,,nafion 212,50,140,3,0.5,100,0,80,400,1000,,,0,0,0.1,,0.21,966,966,1,0.97,0.96,0.95,0.94,0.93,0.92,0.916666667,0.857142857,0.7875,0.777777778,0.71,0.654545455,0.625,0.592307692,0.571428571,0.533333333,0.50625,0.491,0.483333333,0.478,0.475,0.45,0.43,0.42,0.4,0.38,0.37,0.35,0.335,0.32,0.3,96,190,282,372,460,550,600,630,700,710,720,750,770,800,800,810,834.7,870,908.2,950,945,946,966,960,950,962,945,938,928,900,966,0.310559006,302,0.16890545,-0.095849959,2019.90415
N-doping induced tensile-strained Pt noparticles ensuring an excellent durability of the oxygen reduction reaction,Liangliang Zou,china,Shanghai Advanced Research Institute,2020,N-doped Pt/C,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,0,0,0,0,0,0,0,0,35,3,,XC-72R,30,230,none,1,0,0,25,0,0,none,0,1,0,0,7,110,2,1,0,68.7,101.8,0.148,0.925,,,,,,,6.25,0.3,0.1,,nafion 212,50,140,3,0.5,100,0,80,400,1000,,,,,0.101,,0.21,1250,1251.6,1,0.963,0.862,0.825,0.8,0.78,0.762,0.75,0.74,0.725,0.705,0.695,0.68,0.67,0.65,0.64,0.62,0.605,0.595,0.58,0.57,0.56,0.55,0.533,0.52,0.51,0.49,0.47,0.455,0.447,0.425,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,303,0.481165515,-0.00472286,2019.995277
Impact of Membrane Types and Catalyst Layers Composition on Performance of Polymer Electrolyte Membrane Fuel Cells,Paritosh Kumar Mohanta,germany,Zentrum f邦r Sonnenenergie-und Wasserstoff-Forschung Baden-W邦rttemberg (ZSW),2020,TKV30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,70,1.4,,XC-72R,30,230,none,1,0,0,120,1,0,ethylene glycol,1,0,0,0,12,250,1,1,0,113,597,0.528318584,,,,,,,0.62,25,0.25,0.1,19.4,nafion 211,25,140,4,10,85,0,80,195,450,1.3,3,195,450,0.15,,0.21,884,884,1,0.95,0.86,0.82,0.8,0.775,0.76,0.745,0.725,0.71,0.7,0.68,0.66,0.645,0.625,0.602,0.58,0.55,0.52,0.485,0.45,0.405,0.36,0.285,0.21598,0.15715,0.1064,0.06219,0.02331,0.01,0.01,0.01,86,164,240,310,380,447,507.5,568,630,680,726,774,812.5,842.8,870,880,884,873,855,810,756,627,496.754,377.16,266,161.694,62.937,28,29,30,884,0.28280543,304,0.532674012,0.008199338,2020.008199
Impact of Membrane Types and Catalyst Layers Composition on Performance of Polymer Electrolyte Membrane Fuel Cells,Paritosh Kumar Mohanta,germany,Zentrum f邦r Sonnenenergie-und Wasserstoff-Forschung Baden-W邦rttemberg (ZSW),2020,TKV30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,70,3.4,,XC-72R,32,230,none,1,0,0,120,1,0,ethylene glycol,1,0,0,0,12,250,1,1,0,113,597,0.528318584,,,,,,,0.82,25,0.25,,,nafion 211,25,140,4,10,85,0,80,195,450,1.3,3,195,450,0.15,,0.21,884,884,1,0.95,0.84,0.8,0.78,0.755,0.74,0.725,0.705,0.69,0.68,0.675,0.66,0.645,0.625,0.602,0.58,0.55,0.52,0.49,0.455,0.415,0.37,0.32783,0.29065,0.25762,0.22808,0.20151,0.17749,0.15565,0.13573,0.11747,84,160,234,302,370,435,493.5,552,612,675,726,774,812.5,842.8,870,880,884,882,864.5,830,777,721.226,668.495,618.288,570.2,523.926,479.223,435.82,393.617,352.41,884,0.28280543,305,0.39199681,-0.027411842,2019.972588
Impact of Membrane Types and Catalyst Layers Composition on Performance of Polymer Electrolyte Membrane Fuel Cells,Paritosh Kumar Mohanta,germany,Zentrum f邦r Sonnenenergie-und Wasserstoff-Forschung Baden-W邦rttemberg (ZSW),2020,TKV30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,70,2.4,,XC-72R,31,230,none,1,0,0,120,1,0,ethylene glycol,1,0,0,0,12,250,1,1,0,113,597,0.528318584,,,,,,,0.72,25,0.25,,,nafion 211,25,140,4,10,85,0,80,195,450,1.3,3,195,450,0.15,,0.21,918,918,1,0.95,0.85,0.81,0.79,0.765,0.75,0.735,0.715,0.7,0.69,0.68,0.66,0.645,0.625,0.61,0.59,0.56,0.54,0.51,0.48,0.45,0.41,0.37,0.32,0.2733,0.23239,0.19625,0.1641,0.1353,0.10936,0.08588,85,162,237,306,375,441,500.5,560,621,680,726,774,812.5,854,885,896,918,918,912,900,861,814,736,655.92,580.975,510.25,443.07,378.84,317.144,257.64,918,0.272331155,306,0.844760488,0.101421741,2020.101422
Impact of Membrane Types and Catalyst Layers Composition on Performance of Polymer Electrolyte Membrane Fuel Cells,Paritosh Kumar Mohanta,germany,Zentrum f邦r Sonnenenergie-und Wasserstoff-Forschung Baden-W邦rttemberg (ZSW),2020,CB20,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,2.2,,XC-72R,30,230,none,1,0,0,120,1,0,ethylene glycol,1,0,0,0,12,250,1,1,0,118,580,0.491525424,,,,,,,0.72,25,0.25,0.1,19.4,Gore membrane,15,140,4,10,85,0,80,195,450,1.3,3,195,450,0.15,,0.21,931,931,1,0.97,0.835,0.8,0.78,0.755,0.74,0.725,0.705,0.695,0.68,0.66,0.65,0.635,0.615,0.6,0.58,0.56,0.54,0.51,0.49,0.465,0.43,0.395,0.35,0.31,0.28,0.25156,0.22592,0.2027,0.18157,0.16225,83.5,160,234,302,370,435,493.5,556,612,660,715,762,799.5,840,870,896,918,918,931,930,903,869,805,744,700,654.056,609.984,567.56,526.553,486.75,931,0.268528464,307,0.277744034,-0.058955643,2019.941044
Impact of Membrane Types and Catalyst Layers Composition on Performance of Polymer Electrolyte Membrane Fuel Cells,Paritosh Kumar Mohanta,germany,Zentrum f邦r Sonnenenergie-und Wasserstoff-Forschung Baden-W邦rttemberg (ZSW),2020,CB30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,70,2.9,,XC-72R,30,230,none,1,0,0,120,1,0,ethylene glycol,1,0,0,0,12,250,1,1,0,102,469,0.459803922,,,,,,,0.72,25,0.25,0.1,19.4,Gore membrane,15,140,4,10,85,0,80,195,450,1.3,3,195,450,0.15,,0.21,959.5,959.5,1,0.97,0.84,0.81,0.785,0.765,0.75,0.73,0.715,0.705,0.695,0.675,0.665,0.645,0.63,0.61,0.595,0.57,0.55,0.525,0.505,0.475,0.45,0.415,0.38,0.345,0.31,0.27695,0.24741,0.22083,0.19679,0.17495,84,162,235.5,306,375,438,500.5,564,625.5,675,731.5,774,819,854,892.5,912,935,945,959.5,950,945,913,874,828,775,720.07,668.007,618.324,570.691,524.85,959.5,0.260552371,308,0.561027912,0.015357585,2020.015358
Impact of Membrane Types and Catalyst Layers Composition on Performance of Polymer Electrolyte Membrane Fuel Cells,Paritosh Kumar Mohanta,germany,Zentrum f邦r Sonnenenergie-und Wasserstoff-Forschung Baden-W邦rttemberg (ZSW),2020,CB50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,4.4,,XC-72R,30,230,none,1,0,0,120,1,0,ethylene glycol,1,0,0,0,12,250,1,1,0,67,260,0.388059701,,,,,,,0.72,25,0.25,0.1,19.4,Gore membrane,15,140,4,10,85,0,80,195,450,1.3,3,195,450,0.15,,0.21,990,990,1,0.97,0.84,0.81,0.785,0.765,0.76,0.74,0.725,0.71,0.7,0.69,0.68,0.67,0.64,0.625,0.6,0.59,0.57,0.54,0.515,0.495,0.44,0.405,0.38,0.35,0.32156,0.29592,0.2727,0.25157,0.23225,0.21452,84,162,235.5,306,380,444,507.5,568,630,690,748,804,832,875,900,944,969,972,978.5,990,924,891,874,840,803.9,769.392,736.29,704.396,673.525,643.56,990,0.252525253,309,0.101334907,-0.127398195,2019.872602
Impact of Membrane Types and Catalyst Layers Composition on Performance of Polymer Electrolyte Membrane Fuel Cells,Paritosh Kumar Mohanta,germany,Zentrum f邦r Sonnenenergie-und Wasserstoff-Forschung Baden-W邦rttemberg (ZSW),2020,CB35,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,65,2.9,,XC-72R,30,230,none,1,0,0,120,1,0,ethylene glycol,1,0,0,0,12,250,1,1,0,89,435,0.488764045,,,,,,,0.72,25,0.25,0.1,19.4,Gore membrane,15,140,4,10,85,0,80,195,450,1.3,3,195,450,0.15,,0.21,990,990,1,0.97,0.84,0.81,0.785,0.765,0.76,0.74,0.725,0.71,0.7,0.69,0.68,0.67,0.64,0.625,0.6,0.59,0.57,0.54,0.515,0.495,0.44,0.395,0.36,0.32,0.28238,0.24898,0.21914,0.1923,0.16805,0.14602,84,162,235.5,306,380,444,507.5,568,630,690,748,804,832,875,900,944,969,972,978.5,990,924,869,828,768,705.95,647.348,591.678,538.44,487.345,438.06,990,0.252525253,310,0.978216486,0.201823274,2020.201823
Impact of Membrane Types and Catalyst Layers Composition on Performance of Polymer Electrolyte Membrane Fuel Cells,Paritosh Kumar Mohanta,germany,Zentrum f邦r Sonnenenergie-und Wasserstoff-Forschung Baden-W邦rttemberg (ZSW),2020,TKV50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,1.5,,XC-72R,30,230,none,1,0,0,120,1,0,ethylene glycol,1,0,0,0,12,250,1,1,0,57,257,0.450877193,,,,,,,0.72,25,0.25,0.1,19.4,Gore membrane,15,140,4,10,30,0,60,195,450,1.3,3,195,450,0.15,,0.21,1000,1000,1,1.03,0.835,0.8,0.775,0.76,0.75,0.735,0.715,0.7,0.69,0.675,0.66,0.645,0.63,0.615,0.6,0.59,0.575,0.55,0.525,0.5,0.475,0.45119,0.42955,0.40978,0.39167,0.375,0.35962,0.34537,0.33214,0.31983,83.5,160,232.5,304,375,441,500.5,560,621,675,726,774,819,861,900,944,977.5,990,997.5,1000,997.5,992.618,987.965,983.472,979.175,975,970.974,967.036,963.206,959.49,1000,0.25,311,0.139001662,-0.108481562,2019.891518
